Registration id,Course Instance,Student id,Status,Grade
I-488719960607-0151,I-4887,19960607-0151,not started,
I-352719960607-0151,I-3527,19960607-0151,withdrawn,
I-352919960607-0151,I-3529,19960607-0151,completed,5.0
I-353119960607-0151,I-3531,19960607-0151,registered,
I-49319960607-0151,I-493,19960607-0151,not started,
I-466919961024-0152,I-4669,19961024-0152,not started,
I-467119961024-0152,I-4671,19961024-0152,withdrawn,
I-227919961024-0152,I-2279,19961024-0152,completed,5.0
I-404019961024-0152,I-4040,19961024-0152,registered,
I-415719961024-0152,I-4157,19961024-0152,not started,
I-478719961024-0152,I-4787,19961024-0152,registered,
I-478919961024-0152,I-4789,19961024-0152,withdrawn,
I-80919961024-0152,I-809,19961024-0152,completed,3.0
I-478819961024-0152,I-4788,19961024-0152,withdrawn,
I-479619961024-0152,I-4796,19961024-0152,registered,
I-521519961024-0152,I-5215,19961024-0152,not started,
I-479319961024-0152,I-4793,19961024-0152,withdrawn,
I-468119961024-0152,I-4681,19961024-0152,registered,
I-70319961024-0152,I-703,19961024-0152,not started,
I-489619961024-0152,I-4896,19961024-0152,registered,
I-333219961024-0152,I-3332,19961024-0152,withdrawn,
I-39119961024-0152,I-391,19961024-0152,completed,3.0
I-353419961024-0152,I-3534,19961024-0152,registered,
I-529219961222-0153,I-5292,19961222-0153,completed,5.0
I-300319961222-0153,I-3003,19961222-0153,not started,
I-529619961222-0153,I-5296,19961222-0153,registered,
I-529419961222-0153,I-5294,19961222-0153,registered,
I-321219961222-0153,I-3212,19961222-0153,registered,
I-425119961222-0153,I-4251,19961222-0153,withdrawn,
I-498719961222-0153,I-4987,19961222-0153,completed,5.0
I-300919961222-0153,I-3009,19961222-0153,registered,
I-455019990226-0154,I-4550,19990226-0154,completed,3.0
I-120819990226-0154,I-1208,19990226-0154,not started,
I-89019990226-0154,I-890,19990226-0154,withdrawn,
I-540419990226-0154,I-5404,19990226-0154,not started,
I-360619990226-0154,I-3606,19990226-0154,registered,
I-226419990226-0154,I-2264,19990226-0154,registered,
I-340919990226-0154,I-3409,19990226-0154,withdrawn,
I-540719990226-0154,I-5407,19990226-0154,not started,
I-340719990226-0154,I-3407,19990226-0154,registered,
I-341119990226-0154,I-3411,19990226-0154,registered,
I-268719990226-0154,I-2687,19990226-0154,withdrawn,
I-153419990226-0154,I-1534,19990226-0154,withdrawn,
I-341419990226-0154,I-3414,19990226-0154,withdrawn,
I-351819990226-0154,I-3518,19990226-0154,registered,
I-424119980329-0155,I-4241,19980329-0155,not started,
I-498119980329-0155,I-4981,19980329-0155,not started,
I-35819980329-0155,I-358,19980329-0155,completed,4.0
I-183419980329-0155,I-1834,19980329-0155,not started,
I-392319980329-0155,I-3923,19980329-0155,withdrawn,
I-174019980329-0155,I-1740,19980329-0155,registered,
I-392719980329-0155,I-3927,19980329-0155,completed,4.0
I-393019980329-0155,I-3930,19980329-0155,withdrawn,
I-322119980329-0155,I-3221,19980329-0155,completed,3.0
I-521119980329-0155,I-5211,19980329-0155,not started,
I-404719980329-0155,I-4047,19980329-0155,registered,
I-362019980329-0155,I-3620,19980329-0155,registered,
I-405719990116-0156,I-4057,19990116-0156,completed,5.0
I-531919990116-0156,I-5319,19990116-0156,registered,
I-532019990116-0156,I-5320,19990116-0156,registered,
I-532219990116-0156,I-5322,19990116-0156,registered,
I-447819990116-0156,I-4478,19990116-0156,not started,
I-50219990116-0156,I-502,19990116-0156,not started,
I-426719990116-0156,I-4267,19990116-0156,withdrawn,
I-218719990116-0156,I-2187,19990116-0156,completed,4.0
I-532419990116-0156,I-5324,19990116-0156,registered,
I-543619990116-0156,I-5436,19990116-0156,completed,5.0
I-323919990116-0156,I-3239,19990116-0156,withdrawn,
I-543819990116-0156,I-5438,19990116-0156,withdrawn,
I-543919990116-0156,I-5439,19990116-0156,not started,
I-153219980709-0157,I-1532,19980709-0157,registered,
I-69319980709-0157,I-693,19980709-0157,not started,
I-351319980709-0157,I-3513,19980709-0157,registered,
I-58119980709-0157,I-581,19980709-0157,registered,
I-164219980709-0157,I-1642,19980709-0157,registered,
I-164419980709-0157,I-1644,19980709-0157,completed,3.0
I-17219980709-0157,I-172,19980709-0157,withdrawn,
I-468419980709-0157,I-4684,19980709-0157,completed,5.0
I-56719970510-0158,I-567,19970510-0158,completed,5.0
I-329419970510-0158,I-3294,19970510-0158,registered,
I-225419970510-0158,I-2254,19970510-0158,not started,
I-225519970510-0158,I-2255,19970510-0158,not started,
I-236919970510-0158,I-2369,19970510-0158,withdrawn,
I-237019970510-0158,I-2370,19970510-0158,completed,5.0
I-268419970510-0158,I-2684,19970510-0158,withdrawn,
I-454819970510-0158,I-4548,19970510-0158,withdrawn,
I-237219970510-0158,I-2372,19970510-0158,withdrawn,
I-237619970510-0158,I-2376,19970510-0158,registered,
I-237519970510-0158,I-2375,19970510-0158,completed,3.0
I-278819970510-0158,I-2788,19970510-0158,not started,
I-249819951130-0159,I-2498,19951130-0159,completed,4.0
I-343919951130-0159,I-3439,19951130-0159,not started,
I-405319951130-0159,I-4053,19951130-0159,withdrawn,
I-468919951130-0159,I-4689,19951130-0159,not started,
I-354419951130-0159,I-3544,19951130-0159,completed,5.0
I-93019951130-0159,I-930,19951130-0159,withdrawn,
I-114119951130-0159,I-1141,19951130-0159,not started,
I-261419951130-0159,I-2614,19951130-0159,completed,5.0
I-511219960901-0160,I-5112,19960901-0160,completed,5.0
I-70219960901-0160,I-702,19960901-0160,completed,3.0
I-70119960901-0160,I-701,19960901-0160,registered,
I-489319960901-0160,I-4893,19960901-0160,not started,
I-292519960901-0160,I-2925,19960901-0160,not started,
I-134019960901-0160,I-1340,19960901-0160,registered,
I-489919960901-0160,I-4899,19960901-0160,withdrawn,
I-469019960901-0160,I-4690,19960901-0160,registered,
I-417519960901-0160,I-4175,19960901-0160,not started,
I-166019960901-0160,I-1660,19960901-0160,completed,5.0
I-251219960901-0160,I-2512,19960901-0160,not started,
I-50419960901-0160,I-504,19960901-0160,withdrawn,
I-131919960912-0161,I-1319,19960912-0161,completed,5.0
I-132319960912-0161,I-1323,19960912-0161,not started,
I-434819960912-0161,I-4348,19960912-0161,withdrawn,
I-132219960912-0161,I-1322,19960912-0161,completed,4.0
I-122219960912-0161,I-1222,19960912-0161,withdrawn,
I-478019960912-0161,I-4780,19960912-0161,not started,
I-132419960912-0161,I-1324,19960912-0161,withdrawn,
I-132819960912-0161,I-1328,19960912-0161,not started,
I-132719960912-0161,I-1327,19960912-0161,registered,
I-144019960912-0161,I-1440,19960912-0161,not started,
I-144119960912-0161,I-1441,19960912-0161,not started,
I-144219960912-0161,I-1442,19960912-0161,registered,
I-229019960912-0161,I-2290,19960912-0161,registered,
I-282819971106-0162,I-2828,19971106-0162,not started,
I-374719971106-0162,I-3747,19971106-0162,not started,
I-209519971106-0162,I-2095,19971106-0162,registered,
I-293519971106-0162,I-2935,19971106-0162,registered,
I-304219971106-0162,I-3042,19971106-0162,registered,
I-115919971106-0162,I-1159,19971106-0162,completed,4.0
I-305019971106-0162,I-3050,19971106-0162,withdrawn,
I-73619971106-0162,I-736,19971106-0162,completed,3.0
I-304819971106-0162,I-3048,19971106-0162,withdrawn,
I-407419971106-0162,I-4074,19971106-0162,not started,
I-304319971106-0162,I-3043,19971106-0162,completed,4.0
I-304519971106-0162,I-3045,19971106-0162,not started,
I-152819990518-0163,I-1528,19990518-0163,withdrawn,
I-413519990518-0163,I-4135,19990518-0163,withdrawn,
I-414219990518-0163,I-4142,19990518-0163,not started,
I-414019990518-0163,I-4140,19990518-0163,withdrawn,
I-361419990518-0163,I-3614,19990518-0163,completed,5.0
I-100719990518-0163,I-1007,19990518-0163,withdrawn,
I-541319990518-0163,I-5413,19990518-0163,not started,
I-196119990518-0163,I-1961,19990518-0163,not started,
I-245819960523-0164,I-2458,19960523-0164,withdrawn,
I-266719960523-0164,I-2667,19960523-0164,withdrawn,
I-339219960523-0164,I-3392,19960523-0164,registered,
I-245919960523-0164,I-2459,19960523-0164,not started,
I-5219960523-0164,I-52,19960523-0164,completed,5.0
I-257419960523-0164,I-2574,19960523-0164,registered,
I-121619960523-0164,I-1216,19960523-0164,withdrawn,
I-257619960523-0164,I-2576,19960523-0164,not started,
I-71819980712-0165,I-718,19980712-0165,withdrawn,
I-512819980712-0165,I-5128,19980712-0165,completed,5.0
I-72319980712-0165,I-723,19980712-0165,registered,
I-72119980712-0165,I-721,19980712-0165,not started,
I-187419980712-0165,I-1874,19980712-0165,not started,
I-146619980712-0165,I-1466,19980712-0165,registered,
I-396319980712-0165,I-3963,19980712-0165,completed,3.0
I-72519980712-0165,I-725,19980712-0165,completed,3.0
I-344819980712-0165,I-3448,19980712-0165,completed,4.0
I-72719980712-0165,I-727,19980712-0165,not started,
I-83619980712-0165,I-836,19980712-0165,withdrawn,
I-125519980712-0165,I-1255,19980712-0165,registered,
I-304319980712-0165,I-3043,19980712-0165,withdrawn,
I-188819980712-0165,I-1888,19980712-0165,completed,3.0
I-398019980712-0165,I-3980,19980712-0165,registered,
I-376919980712-0165,I-3769,19980712-0165,not started,
I-482819980712-0165,I-4828,19980712-0165,registered,
I-94919980712-0165,I-949,19980712-0165,completed,4.0
I-232319980712-0165,I-2323,19980712-0165,withdrawn,
I-546319980712-0165,I-5463,19980712-0165,registered,
I-284519980712-0165,I-2845,19980712-0165,registered,
I-21419980712-0165,I-214,19980712-0165,completed,5.0
I-196219970524-0166,I-1962,19970524-0166,withdrawn,
I-49219970524-0166,I-492,19970524-0166,withdrawn,
I-382719970524-0166,I-3827,19970524-0166,withdrawn,
I-48819970524-0166,I-488,19970524-0166,not started,
I-542619970524-0166,I-5426,19970524-0166,registered,
I-196919970524-0166,I-1969,19970524-0166,completed,5.0
I-112819970524-0166,I-1128,19970524-0166,completed,5.0
I-425619970524-0166,I-4256,19970524-0166,not started,
I-208019970524-0166,I-2080,19970524-0166,completed,4.0
I-437419970524-0166,I-4374,19970524-0166,completed,3.0
I-302719970524-0166,I-3027,19970524-0166,withdrawn,
I-208319970524-0166,I-2083,19970524-0166,registered,
I-395619970524-0166,I-3956,19970524-0166,not started,
I-219519970524-0166,I-2195,19970524-0166,registered,
I-395719970524-0166,I-3957,19970524-0166,not started,
I-344119970524-0166,I-3441,19970524-0166,registered,
I-198119990307-0167,I-1981,19990307-0167,withdrawn,
I-103619990307-0167,I-1036,19990307-0167,completed,5.0
I-354419990307-0167,I-3544,19990307-0167,withdrawn,
I-83219990307-0167,I-832,19990307-0167,completed,3.0
I-354019990307-0167,I-3540,19990307-0167,withdrawn,
I-251119990307-0167,I-2511,19990307-0167,not started,
I-230319990307-0167,I-2303,19990307-0167,registered,
I-406419990307-0167,I-4064,19990307-0167,registered,
I-198819990307-0167,I-1988,19990307-0167,completed,5.0
I-385519990307-0167,I-3855,19990307-0167,completed,5.0
I-40719990307-0167,I-407,19990307-0167,withdrawn,
I-210019990307-0167,I-2100,19990307-0167,completed,5.0
I-438619990307-0167,I-4386,19990307-0167,completed,3.0
I-386119990307-0167,I-3861,19990307-0167,withdrawn,
I-546019990307-0167,I-5460,19990307-0167,completed,3.0
I-346619990307-0167,I-3466,19990307-0167,registered,
I-514119990307-0167,I-5141,19990307-0167,withdrawn,
I-74319990307-0167,I-743,19990307-0167,completed,3.0
I-99319960221-0168,I-993,19960221-0168,not started,
I-424519960221-0168,I-4245,19960221-0168,withdrawn,
I-360819960221-0168,I-3608,19960221-0168,registered,
I-46419960221-0168,I-464,19960221-0168,withdrawn,
I-392319960221-0168,I-3923,19960221-0168,not started,
I-392719960221-0168,I-3927,19960221-0168,withdrawn,
I-392519960221-0168,I-3925,19960221-0168,not started,
I-227819960221-0168,I-2278,19960221-0168,not started,
I-392419960221-0168,I-3924,19960221-0168,completed,3.0
I-392819960221-0168,I-3928,19960221-0168,completed,4.0
I-393119960221-0168,I-3931,19960221-0168,registered,
I-393219960221-0168,I-3932,19960221-0168,registered,
I-392919960221-0168,I-3929,19960221-0168,withdrawn,
I-404319960221-0168,I-4043,19960221-0168,not started,
I-185819960221-0168,I-1858,19960221-0168,not started,
I-479319960221-0168,I-4793,19960221-0168,completed,5.0
I-405019960221-0168,I-4050,19960221-0168,completed,3.0
I-72019970404-0169,I-720,19970404-0169,registered,
I-135219970404-0169,I-1352,19970404-0169,registered,
I-417219970404-0169,I-4172,19970404-0169,not started,
I-135419970404-0169,I-1354,19970404-0169,completed,3.0
I-61619970404-0169,I-616,19970404-0169,completed,5.0
I-135619970404-0169,I-1356,19970404-0169,not started,
I-135919970404-0169,I-1359,19970404-0169,not started,
I-135719970404-0169,I-1357,19970404-0169,withdrawn,
I-147119970404-0169,I-1471,19970404-0169,completed,5.0
I-344919970404-0169,I-3449,19970404-0169,registered,
I-513019970404-0169,I-5130,19970404-0169,completed,3.0
I-147419970404-0169,I-1474,19970404-0169,completed,4.0
I-120719970318-0170,I-1207,19970318-0170,withdrawn,
I-14419970318-0170,I-144,19970318-0170,not started,
I-172019970318-0170,I-1720,19970318-0170,completed,4.0
I-370219970318-0170,I-3702,19970318-0170,completed,3.0
I-182619970318-0170,I-1826,19970318-0170,registered,
I-380819970318-0170,I-3808,19970318-0170,withdrawn,
I-98619970318-0170,I-986,19970318-0170,not started,
I-318919970318-0170,I-3189,19970318-0170,completed,3.0
I-172219970318-0170,I-1722,19970318-0170,not started,
I-183019970318-0170,I-1830,19970318-0170,not started,
I-360819970318-0170,I-3608,19970318-0170,withdrawn,
I-183519970318-0170,I-1835,19970318-0170,withdrawn,
I-184019970318-0170,I-1840,19970318-0170,registered,
I-340019950925-0171,I-3400,19950925-0171,registered,
I-340119950925-0171,I-3401,19950925-0171,completed,3.0
I-340219950925-0171,I-3402,19950925-0171,completed,5.0
I-529919950925-0171,I-5299,19950925-0171,not started,
I-351119950925-0171,I-3511,19950925-0171,withdrawn,
I-341619950925-0171,I-3416,19950925-0171,withdrawn,
I-341419950925-0171,I-3414,19950925-0171,not started,
I-100619950925-0171,I-1006,19950925-0171,completed,4.0
I-111819950427-0172,I-1118,19950427-0172,not started,
I-498419950427-0172,I-4984,19950427-0172,completed,5.0
I-509619950427-0172,I-5096,19950427-0172,registered,
I-393219950427-0172,I-3932,19950427-0172,completed,4.0
I-510319950427-0172,I-5103,19950427-0172,withdrawn,
I-312219950427-0172,I-3122,19950427-0172,completed,5.0
I-510519950427-0172,I-5105,19950427-0172,withdrawn,
I-362219950427-0172,I-3622,19950427-0172,completed,5.0
I-541719950427-0172,I-5417,19950427-0172,registered,
I-113719950427-0172,I-1137,19950427-0172,withdrawn,
I-521719950427-0172,I-5217,19950427-0172,withdrawn,
I-521819950427-0172,I-5218,19950427-0172,withdrawn,
I-521919950427-0172,I-5219,19950427-0172,registered,
I-101719970118-0173,I-1017,19970118-0173,registered,
I-81619970118-0173,I-816,19970118-0173,withdrawn,
I-134319970118-0173,I-1343,19970118-0173,registered,
I-322619970118-0173,I-3226,19970118-0173,completed,3.0
I-134119970118-0173,I-1341,19970118-0173,completed,4.0
I-426619970118-0173,I-4266,19970118-0173,not started,
I-260319970118-0173,I-2603,19970118-0173,registered,
I-458719970118-0173,I-4587,19970118-0173,withdrawn,
I-490519970118-0173,I-4905,19970118-0173,not started,
I-134519970118-0173,I-1345,19970118-0173,withdrawn,
I-481119970118-0173,I-4811,19970118-0173,completed,5.0
I-146419970118-0173,I-1464,19970118-0173,not started,
I-512619970118-0173,I-5126,19970118-0173,not started,
I-135119970118-0173,I-1351,19970118-0173,registered,
I-465819990708-0174,I-4658,19990708-0174,withdrawn,
I-25719990708-0174,I-257,19990708-0174,completed,3.0
I-466019990708-0174,I-4660,19990708-0174,withdrawn,
I-466119990708-0174,I-4661,19990708-0174,withdrawn,
I-498319990708-0174,I-4983,19990708-0174,withdrawn,
I-477519990708-0174,I-4775,19990708-0174,not started,
I-477719990708-0174,I-4777,19990708-0174,registered,
I-477619990708-0174,I-4776,19990708-0174,registered,
I-227219990708-0174,I-2272,19990708-0174,not started,
I-478319990708-0174,I-4783,19990708-0174,not started,
I-478119990708-0174,I-4781,19990708-0174,completed,5.0
I-330519990708-0174,I-3305,19990708-0174,withdrawn,
I-467519990708-0174,I-4675,19990708-0174,registered,
I-478219990708-0174,I-4782,19990708-0174,completed,5.0
I-488519990708-0174,I-4885,19990708-0174,not started,
I-488919990708-0174,I-4889,19990708-0174,withdrawn,
I-447219990708-0174,I-4472,19990708-0174,registered,
I-488819990708-0174,I-4888,19990708-0174,withdrawn,
I-342419990708-0174,I-3424,19990708-0174,withdrawn,
I-489119990708-0174,I-4891,19990708-0174,completed,4.0
I-489319990708-0174,I-4893,19990708-0174,registered,
I-489019990708-0174,I-4890,19990708-0174,not started,
I-489519990708-0174,I-4895,19990708-0174,completed,4.0
I-489419990708-0174,I-4894,19990708-0174,registered,
I-406019960216-0175,I-4060,19960216-0175,registered,
I-175919960216-0175,I-1759,19960216-0175,registered,
I-176019960216-0175,I-1760,19960216-0175,completed,4.0
I-176419960216-0175,I-1764,19960216-0175,not started,
I-490619960216-0175,I-4906,19960216-0175,withdrawn,
I-344719960216-0175,I-3447,19960216-0175,withdrawn,
I-166319960216-0175,I-1663,19960216-0175,not started,
I-187419960216-0175,I-1874,19960216-0175,not started,
I-187319960216-0175,I-1873,19960216-0175,not started,
I-187119960216-0175,I-1871,19960216-0175,completed,3.0
I-187619960216-0175,I-1876,19960216-0175,registered,
