Course,Planned number of Students,Senior Hours,Assistant Hours,Course code,Study period,Academic year,Instance_id,Examiner
I-3016,60,240,300,1104,2.0,2019-2020,I-3016,19610623-0005
I-3017,20,260,200,1282,2.0,2019-2020,I-3017,19610623-0005
I-3018,60,240,420,1235,3.0,2019-2020,I-3018,19611219-0014
I-3019,50,280,300,1215,3.0,2019-2020,I-3019,19560705-0025
I-3020,20,260,280,1107,4.0,2019-2020,I-3020,19680712-0028
I-3021,50,240,280,1084,3.0,2019-2020,I-3021,19630126-0001
I-3022,40,260,420,1045,2.0,2019-2020,I-3022,19560612-0010
I-3023,60,280,360,1297,4.0,2020-2021,I-3023,19610918-0027
I-3024,50,280,360,1171,1.0,2020-2021,I-3024,19610918-0027
I-3025,20,280,360,1100,1.0,2020-2021,I-3025,19690513-0015
I-3026,50,260,280,1005,4.0,2020-2021,I-3026,19611219-0014
I-3027,20,280,240,1272,1.0,2020-2021,I-3027,19690917-0022
I-3028,50,280,300,1263,4.0,2020-2021,I-3028,19630126-0001
I-3029,20,240,240,1207,2.0,2020-2021,I-3029,19570826-0012
I-3030,50,260,240,1175,3.0,2020-2021,I-3030,19610623-0005
I-3031,40,260,360,1156,1.0,2020-2021,I-3031,19650303-0019
I-3032,60,280,360,1204,2.0,2021-2022,I-3032,19610623-0005
I-3033,20,280,360,1109,4.0,2021-2022,I-3033,19630126-0001
I-3034,50,260,300,1223,4.0,2021-2022,I-3034,19610623-0005
I-3035,40,280,280,1179,3.0,2021-2022,I-3035,19660630-0020
I-3036,20,240,420,1152,2.0,2021-2022,I-3036,19600529-0021
I-3037,60,280,200,1157,4.0,2021-2022,I-3037,19570615-0011
I-3038,60,240,240,1140,1.0,2021-2022,I-3038,19610620-0006
I-3039,20,280,280,1064,4.0,2021-2022,I-3039,19580218-0007
I-3040,20,240,240,1056,1.0,2021-2022,I-3040,19660630-0020
I-3041,60,240,200,1014,1.0,2021-2022,I-3041,19570828-0008
I-3042,20,240,240,1090,1.0,2022-2023,I-3042,19600814-0002
I-3043,50,260,360,1213,4.0,2022-2023,I-3043,19590129-0004
I-3044,50,260,300,1155,2.0,2022-2023,I-3044,19620424-0026
I-3045,60,240,240,1112,2.0,2022-2023,I-3045,19570828-0008
I-3046,60,280,240,1037,4.0,2022-2023,I-3046,19560612-0010
I-3047,20,240,280,1227,4.0,2022-2023,I-3047,19600529-0021
I-3048,50,280,280,1118,2.0,2022-2023,I-3048,19601021-0018
I-3049,20,260,200,1038,3.0,2022-2023,I-3049,19690408-0009
I-3050,50,280,420,1033,4.0,2022-2023,I-3050,19570615-0011
I-3051,40,240,420,1122,2.0,2023-2024,I-3051,19560812-0016
I-3052,40,260,240,1273,4.0,2023-2024,I-3052,19600905-0003
I-3053,50,240,360,1126,4.0,2023-2024,I-3053,19600905-0003
I-3054,20,260,200,1115,4.0,2023-2024,I-3054,19560612-0010
I-3055,40,260,420,1134,4.0,2023-2024,I-3055,19580218-0007
I-3056,50,240,360,1082,4.0,2023-2024,I-3056,19630126-0001
I-3057,50,280,280,1068,4.0,2023-2024,I-3057,19580515-0017
I-3058,40,240,300,1052,1.0,2023-2024,I-3058,19600905-0003
I-3059,50,260,300,1184,4.0,2013-2014,I-3059,19580218-0007
I-3060,40,240,200,1119,3.0,2013-2014,I-3060,19640414-0013
I-3061,20,240,280,1246,3.0,2013-2014,I-3061,19590129-0004
I-3062,60,240,240,1192,2.0,2013-2014,I-3062,19640414-0013
I-3063,40,240,420,1180,2.0,2013-2014,I-3063,19610623-0005
I-3064,40,240,300,1177,2.0,2013-2014,I-3064,19660630-0020
I-3065,20,240,360,1252,2.0,2013-2014,I-3065,19650303-0019
I-3066,60,280,280,1220,1.0,2013-2014,I-3066,19690408-0009
I-3067,60,240,360,1175,4.0,2013-2014,I-3067,19640414-0013
I-3068,40,260,420,1080,1.0,2013-2014,I-3068,19560612-0010
I-3069,40,280,360,1077,1.0,2013-2014,I-3069,19580218-0007
I-3070,60,260,300,1284,4.0,2014-2015,I-3070,19590129-0004
I-3071,60,240,280,1213,4.0,2014-2015,I-3071,19560705-0025
I-3072,20,260,280,1122,2.0,2014-2015,I-3072,19580515-0017
I-3073,50,280,300,1052,4.0,2014-2015,I-3073,19690408-0009
I-3074,20,280,420,1207,3.0,2014-2015,I-3074,19560612-0010
I-3075,50,260,280,1197,2.0,2014-2015,I-3075,19610918-0027
I-3076,60,260,280,1167,4.0,2014-2015,I-3076,19660630-0020
I-3077,20,260,300,1154,2.0,2014-2015,I-3077,19570828-0008
I-3078,40,240,240,1128,4.0,2014-2015,I-3078,19570828-0008
I-3079,40,240,280,1145,4.0,2015-2016,I-3079,19601021-0018
I-3080,40,280,240,1061,3.0,2015-2016,I-3080,19570826-0012
I-3081,20,260,240,1147,1.0,2015-2016,I-3081,19590129-0004
I-3082,50,240,200,1128,4.0,2015-2016,I-3082,19560812-0016
I-3083,20,240,240,1207,2.0,2015-2016,I-3083,19630126-0001
I-3084,40,240,360,1188,4.0,2015-2016,I-3084,19600529-0021
I-3085,50,260,200,1120,1.0,2015-2016,I-3085,19580515-0017
I-3086,40,240,200,1103,2.0,2015-2016,I-3086,19601021-0018
I-3087,40,280,240,1229,1.0,2016-2017,I-3087,19650303-0019
I-3088,20,260,240,1036,1.0,2016-2017,I-3088,19570615-0011
I-3089,50,280,200,1203,4.0,2016-2017,I-3089,19620831-0024
I-3090,40,260,300,1095,3.0,2016-2017,I-3090,19601021-0018
I-3091,50,260,360,1265,3.0,2016-2017,I-3091,19611219-0014
I-3092,50,240,200,1165,1.0,2016-2017,I-3092,19620522-0023
I-3093,40,260,240,1125,1.0,2016-2017,I-3093,19640220-0029
I-3094,60,260,300,1052,1.0,2016-2017,I-3094,19561222-0030
I-3095,60,260,360,1022,2.0,2016-2017,I-3095,19660630-0020
I-3096,40,240,240,1003,2.0,2016-2017,I-3096,19610918-0027
I-3097,50,260,200,1011,1.0,2017-2018,I-3097,19690408-0009
I-3098,50,240,420,1172,3.0,2017-2018,I-3098,19690408-0009
I-3099,60,240,420,1095,1.0,2017-2018,I-3099,19611219-0014
I-3100,50,240,360,1277,4.0,2017-2018,I-3100,19580218-0007
I-3101,60,240,300,1188,2.0,2017-2018,I-3101,19580218-0007
I-3102,20,260,300,1126,4.0,2017-2018,I-3102,19680712-0028
I-3103,20,240,420,1066,3.0,2017-2018,I-3103,19620522-0023
I-3104,40,260,360,1042,1.0,2017-2018,I-3104,19610623-0005
I-3105,60,240,360,1006,2.0,2017-2018,I-3105,19680712-0028
I-3106,50,240,200,1178,2.0,2018-2019,I-3106,19620522-0023
I-3107,40,240,360,1144,4.0,2018-2019,I-3107,19620522-0023
I-3108,50,280,360,1283,1.0,2018-2019,I-3108,19601021-0018
I-3109,50,240,240,1191,2.0,2018-2019,I-3109,19640220-0029
I-3110,40,280,200,1288,2.0,2018-2019,I-3110,19611219-0014
I-3111,60,280,240,1242,3.0,2018-2019,I-3111,19580218-0007
I-3112,50,240,240,1231,3.0,2018-2019,I-3112,19600814-0002
I-3113,20,280,280,1183,1.0,2018-2019,I-3113,19600905-0003
I-3114,50,240,360,1161,4.0,2018-2019,I-3114,19630126-0001
I-3115,50,260,200,1114,3.0,2018-2019,I-3115,19580218-0007
I-3116,20,280,300,1119,4.0,2019-2020,I-3116,19570826-0012
I-3117,40,260,200,1299,1.0,2019-2020,I-3117,19600905-0003
I-3118,20,260,280,1067,3.0,2019-2020,I-3118,19570826-0012
I-3119,20,280,200,1279,3.0,2019-2020,I-3119,19580218-0007
I-3120,50,240,420,1244,1.0,2019-2020,I-3120,19600905-0003
I-3121,40,240,240,1149,4.0,2019-2020,I-3121,19560705-0025
I-3122,60,240,200,1010,3.0,2019-2020,I-3122,19620831-0024
I-3123,50,240,240,1221,2.0,2020-2021,I-3123,19600529-0021
I-3124,50,260,420,1197,4.0,2020-2021,I-3124,19620522-0023
I-3125,60,280,240,1038,3.0,2020-2021,I-3125,19570826-0012
I-3126,40,260,300,1285,3.0,2020-2021,I-3126,19570826-0012
I-3127,60,260,280,1243,3.0,2020-2021,I-3127,19580515-0017
I-3128,20,260,360,1179,2.0,2020-2021,I-3128,19560612-0010
I-3129,50,260,420,1029,1.0,2020-2021,I-3129,19600905-0003
I-3130,50,260,240,1021,1.0,2020-2021,I-3130,19690917-0022
I-3131,60,280,280,1246,4.0,2021-2022,I-3131,19580218-0007
I-3132,20,240,360,1267,4.0,2021-2022,I-3132,19561222-0030
I-3133,40,240,360,1181,1.0,2021-2022,I-3133,19640414-0013
I-3134,20,280,240,1084,4.0,2021-2022,I-3134,19620831-0024
I-3135,50,240,200,1025,2.0,2021-2022,I-3135,19690513-0015
I-3136,20,240,280,1254,4.0,2021-2022,I-3136,19660630-0020
I-3137,40,260,200,1222,4.0,2021-2022,I-3137,19601021-0018
I-3138,40,240,280,1150,4.0,2021-2022,I-3138,19620831-0024
I-3139,50,280,200,1056,2.0,2021-2022,I-3139,19640220-0029
I-3140,50,280,420,1015,1.0,2021-2022,I-3140,19600814-0002
I-3141,50,260,280,1123,2.0,2022-2023,I-3141,19561222-0030
I-3142,20,280,360,1202,2.0,2022-2023,I-3142,19620522-0023
I-3143,40,260,280,1168,3.0,2022-2023,I-3143,19640220-0029
I-3144,50,280,280,1295,1.0,2022-2023,I-3144,19620522-0023
I-3145,40,260,280,1207,3.0,2022-2023,I-3145,19560612-0010
I-3146,40,280,200,1208,3.0,2022-2023,I-3146,19620424-0026
I-3147,20,280,300,1102,2.0,2022-2023,I-3147,19640220-0029
I-3148,50,260,420,1201,3.0,2023-2024,I-3148,19640414-0013
I-3149,40,280,200,1015,1.0,2023-2024,I-3149,19650303-0019
I-3150,20,280,420,1270,4.0,2023-2024,I-3150,19600905-0003
I-3151,50,260,280,1260,3.0,2023-2024,I-3151,19600814-0002
I-3152,40,280,200,1231,3.0,2023-2024,I-3152,19601021-0018
I-3153,60,280,360,1249,3.0,2023-2024,I-3153,19640220-0029
I-3154,20,240,300,1212,2.0,2023-2024,I-3154,19560812-0016
I-3155,40,280,420,1189,4.0,2023-2024,I-3155,19600814-0002
I-3156,40,240,420,1154,1.0,2023-2024,I-3156,19600529-0021
I-3157,40,240,300,1021,1.0,2023-2024,I-3157,19690917-0022
I-3158,60,240,300,1050,3.0,2013-2014,I-3158,19570826-0012
I-3159,40,240,360,1263,3.0,2013-2014,I-3159,19660630-0020
I-3160,50,240,280,1147,4.0,2013-2014,I-3160,19610918-0027
I-3161,20,260,300,1247,4.0,2013-2014,I-3161,19620831-0024
I-3162,40,260,420,1233,1.0,2013-2014,I-3162,19560612-0010
I-3163,60,260,240,1214,2.0,2013-2014,I-3163,19570828-0008
I-3164,50,280,360,1127,1.0,2013-2014,I-3164,19570615-0011
I-3165,20,260,240,1091,4.0,2013-2014,I-3165,19660630-0020
I-3166,40,260,300,1205,3.0,2014-2015,I-3166,19560705-0025
I-3167,40,260,300,1022,3.0,2014-2015,I-3167,19580515-0017
I-3168,40,280,240,1037,4.0,2014-2015,I-3168,19650303-0019
I-3169,20,280,300,1013,2.0,2014-2015,I-3169,19650303-0019
I-3170,60,280,280,1243,3.0,2014-2015,I-3170,19680712-0028
I-3171,20,240,300,1075,4.0,2014-2015,I-3171,19600529-0021
I-3172,50,240,280,1069,2.0,2014-2015,I-3172,19610620-0006
I-3173,60,240,200,1067,4.0,2014-2015,I-3173,19600814-0002
I-3174,50,260,360,1162,3.0,2015-2016,I-3174,19640220-0029
I-3175,50,280,280,1039,4.0,2015-2016,I-3175,19601021-0018
I-3176,50,260,280,1163,3.0,2015-2016,I-3176,19610623-0005
I-3177,60,260,240,1065,3.0,2015-2016,I-3177,19690513-0015
I-3178,50,260,240,1035,2.0,2015-2016,I-3178,19600814-0002
I-3179,50,240,360,1005,2.0,2015-2016,I-3179,19620831-0024
I-3180,50,240,420,1137,3.0,2015-2016,I-3180,19610918-0027
I-3181,60,260,200,1136,3.0,2015-2016,I-3181,19600905-0003
I-3182,20,240,280,1119,4.0,2015-2016,I-3182,19611219-0014
I-3183,20,280,280,1105,3.0,2015-2016,I-3183,19600814-0002
I-3184,50,240,420,1104,2.0,2015-2016,I-3184,19620424-0026
I-3185,40,260,240,1095,2.0,2015-2016,I-3185,19570615-0011
I-3186,40,240,240,1187,1.0,2016-2017,I-3186,19640414-0013
I-3187,60,280,280,1182,1.0,2016-2017,I-3187,19600814-0002
I-3188,40,240,360,1051,3.0,2016-2017,I-3188,19570615-0011
I-3189,20,260,280,1200,4.0,2016-2017,I-3189,19570826-0012
I-3190,60,280,300,1176,3.0,2016-2017,I-3190,19690408-0009
I-3191,60,280,280,1169,1.0,2016-2017,I-3191,19660630-0020
I-3192,50,240,240,1097,2.0,2016-2017,I-3192,19690408-0009
I-3193,50,240,240,1074,1.0,2016-2017,I-3193,19560612-0010
I-3194,60,280,240,1030,3.0,2016-2017,I-3194,19610918-0027
I-3195,50,280,300,1209,2.0,2017-2018,I-3195,19690917-0022
I-3196,50,240,240,1253,3.0,2017-2018,I-3196,19561222-0030
I-3197,20,260,360,1129,3.0,2017-2018,I-3197,19690917-0022
I-3198,20,280,280,1120,1.0,2017-2018,I-3198,19610620-0006
I-3199,20,240,240,1064,2.0,2017-2018,I-3199,19560612-0010
I-3200,20,240,420,1256,1.0,2017-2018,I-3200,19561222-0030
I-3201,50,280,300,1151,3.0,2017-2018,I-3201,19561222-0030
I-3202,60,260,420,1113,2.0,2017-2018,I-3202,19610623-0005
I-3203,50,280,300,1105,1.0,2017-2018,I-3203,19610623-0005
I-3204,20,260,360,1102,3.0,2017-2018,I-3204,19570826-0012
I-3205,40,260,240,1192,1.0,2018-2019,I-3205,19611219-0014
I-3206,20,260,300,1115,3.0,2018-2019,I-3206,19580515-0017
I-3207,20,260,420,1210,2.0,2018-2019,I-3207,19690513-0015
I-3208,40,280,280,1188,1.0,2018-2019,I-3208,19690408-0009
I-3209,50,260,280,1255,2.0,2018-2019,I-3209,19620522-0023
I-3210,20,260,240,1221,2.0,2018-2019,I-3210,19600814-0002
I-3211,20,240,280,1211,1.0,2018-2019,I-3211,19610623-0005
I-3212,60,240,280,1122,3.0,2018-2019,I-3212,19620424-0026
I-3213,50,240,360,1079,3.0,2018-2019,I-3213,19611219-0014
I-3214,40,280,280,1044,2.0,2018-2019,I-3214,19590129-0004
I-3215,20,260,240,1029,1.0,2019-2020,I-3215,19590129-0004
I-3216,40,260,300,1091,4.0,2019-2020,I-3216,19570828-0008
I-3217,50,260,300,1059,1.0,2019-2020,I-3217,19561222-0030
I-3218,60,240,300,1264,3.0,2019-2020,I-3218,19620424-0026
I-3219,40,280,300,1169,1.0,2019-2020,I-3219,19580515-0017
I-3220,20,240,200,1119,3.0,2019-2020,I-3220,19560812-0016
I-3221,50,280,280,1066,3.0,2019-2020,I-3221,19570615-0011
I-3222,40,260,360,1186,2.0,2020-2021,I-3222,19620831-0024
I-3223,60,260,300,1116,4.0,2020-2021,I-3223,19620424-0026
I-3224,60,240,280,1282,2.0,2020-2021,I-3224,19560612-0010
I-3225,40,260,300,1196,3.0,2020-2021,I-3225,19560812-0016
I-3226,60,280,200,1167,3.0,2020-2021,I-3226,19690917-0022
I-3227,40,260,200,1242,4.0,2020-2021,I-3227,19570828-0008
I-3228,60,280,420,1240,3.0,2020-2021,I-3228,19580515-0017
I-3229,40,280,200,1139,4.0,2020-2021,I-3229,19560612-0010
I-3230,50,240,420,1094,1.0,2020-2021,I-3230,19560705-0025
I-3231,50,240,360,1043,2.0,2020-2021,I-3231,19690513-0015
I-3232,50,240,240,1140,2.0,2021-2022,I-3232,19620424-0026
I-3233,50,280,420,1215,2.0,2021-2022,I-3233,19560612-0010
I-3234,20,260,360,1118,3.0,2021-2022,I-3234,19560705-0025
I-3235,40,240,280,1276,1.0,2021-2022,I-3235,19570828-0008
I-3236,60,260,200,1206,1.0,2021-2022,I-3236,19660630-0020
I-3237,20,260,420,1187,3.0,2021-2022,I-3237,19580515-0017
I-3238,60,280,360,1071,4.0,2021-2022,I-3238,19660630-0020
I-3239,60,240,360,1009,1.0,2021-2022,I-3239,19590129-0004
I-3240,20,240,240,1091,2.0,2022-2023,I-3240,19620522-0023
I-3241,40,260,280,1076,2.0,2022-2023,I-3241,19630126-0001
I-3242,40,240,280,1106,4.0,2022-2023,I-3242,19560612-0010
I-3243,60,240,280,1039,4.0,2022-2023,I-3243,19600814-0002
I-3244,40,280,300,1184,4.0,2022-2023,I-3244,19570828-0008
I-3245,40,260,300,1069,1.0,2022-2023,I-3245,19680712-0028
I-3246,20,240,240,1047,2.0,2022-2023,I-3246,19620831-0024
I-3247,20,260,300,1007,3.0,2022-2023,I-3247,19590129-0004
I-3248,60,240,360,1240,2.0,2023-2024,I-3248,19600529-0021
I-3249,50,260,420,1197,3.0,2023-2024,I-3249,19610623-0005
I-3250,50,280,240,1200,2.0,2023-2024,I-3250,19611219-0014
I-3251,20,240,360,1121,3.0,2023-2024,I-3251,19561222-0030
I-3252,60,260,240,1030,1.0,2023-2024,I-3252,19610623-0005
I-3253,50,280,280,1006,4.0,2023-2024,I-3253,19690408-0009
I-3254,40,240,200,1265,4.0,2023-2024,I-3254,19570826-0012
I-3255,50,260,300,1212,3.0,2023-2024,I-3255,19600905-0003
I-3256,40,240,200,1177,3.0,2023-2024,I-3256,19620522-0023
I-3257,60,280,420,1158,1.0,2023-2024,I-3257,19601021-0018
I-3258,40,240,280,1093,4.0,2023-2024,I-3258,19560812-0016
I-3259,40,280,240,1078,4.0,2023-2024,I-3259,19600529-0021
I-3260,50,260,200,1030,3.0,2013-2014,I-3260,19601021-0018
I-3261,60,260,280,1152,2.0,2013-2014,I-3261,19580218-0007
I-3262,50,280,280,1011,4.0,2013-2014,I-3262,19601021-0018
I-3263,60,260,360,1296,1.0,2013-2014,I-3263,19601021-0018
I-3264,20,280,280,1206,1.0,2013-2014,I-3264,19680712-0028
I-3265,40,240,420,1188,3.0,2013-2014,I-3265,19600905-0003
I-3266,60,240,300,1016,1.0,2013-2014,I-3266,19580515-0017
I-3267,60,280,300,1201,2.0,2014-2015,I-3267,19590129-0004
I-3268,20,280,200,1157,1.0,2014-2015,I-3268,19620424-0026
I-3269,60,280,420,1295,1.0,2014-2015,I-3269,19570826-0012
I-3270,40,240,420,1072,1.0,2014-2015,I-3270,19560705-0025
I-3271,60,240,300,1096,2.0,2014-2015,I-3271,19630126-0001
I-3272,40,260,420,1079,4.0,2014-2015,I-3272,19690408-0009
I-3273,60,260,240,1068,3.0,2014-2015,I-3273,19660630-0020
I-3274,60,260,280,1051,2.0,2014-2015,I-3274,19570826-0012
I-3275,50,260,200,1030,1.0,2014-2015,I-3275,19600529-0021
I-3276,20,280,420,1014,2.0,2014-2015,I-3276,19570826-0012
I-3277,40,240,420,1144,2.0,2015-2016,I-3277,19600905-0003
I-3278,60,240,300,1050,4.0,2015-2016,I-3278,19600814-0002
I-3279,50,260,360,1277,2.0,2015-2016,I-3279,19600814-0002
I-3280,40,240,280,1225,2.0,2015-2016,I-3280,19690917-0022
I-3281,20,280,360,1040,2.0,2015-2016,I-3281,19620831-0024
I-3282,60,240,420,1020,3.0,2015-2016,I-3282,19660630-0020
I-3283,20,240,280,1186,3.0,2015-2016,I-3283,19570826-0012
I-3284,20,280,280,1176,1.0,2015-2016,I-3284,19560612-0010
I-3285,20,240,420,1177,1.0,2015-2016,I-3285,19660630-0020
I-3286,40,280,300,1105,3.0,2015-2016,I-3286,19620522-0023
I-3287,60,280,360,1018,1.0,2015-2016,I-3287,19560705-0025
I-3288,50,240,300,1062,1.0,2016-2017,I-3288,19600529-0021
I-3289,20,280,280,1238,3.0,2016-2017,I-3289,19620831-0024
I-3290,40,260,360,1120,3.0,2016-2017,I-3290,19601021-0018
I-3291,50,280,240,1150,1.0,2016-2017,I-3291,19610918-0027
I-3292,20,260,280,1107,1.0,2016-2017,I-3292,19640220-0029
I-3293,20,280,420,1080,3.0,2016-2017,I-3293,19570828-0008
I-3294,60,260,420,1057,1.0,2016-2017,I-3294,19611219-0014
I-3295,60,260,200,1276,1.0,2017-2018,I-3295,19620522-0023
I-3296,20,260,200,1262,2.0,2017-2018,I-3296,19561222-0030
I-3297,50,260,240,1026,3.0,2017-2018,I-3297,19570826-0012
I-3298,50,260,200,1019,1.0,2017-2018,I-3298,19560612-0010
I-3299,50,240,360,1299,4.0,2017-2018,I-3299,19570826-0012
I-3300,40,240,420,1246,3.0,2017-2018,I-3300,19570828-0008
I-3301,60,280,300,1225,3.0,2017-2018,I-3301,19620831-0024
I-3302,50,280,420,1151,1.0,2017-2018,I-3302,19690408-0009
I-3303,20,280,240,1014,1.0,2017-2018,I-3303,19640414-0013
I-3304,50,280,360,1171,4.0,2018-2019,I-3304,19620424-0026
I-3305,50,260,420,1143,2.0,2018-2019,I-3305,19560705-0025
I-3306,20,240,200,1139,1.0,2018-2019,I-3306,19570828-0008
I-3307,40,260,300,1292,2.0,2018-2019,I-3307,19600529-0021
I-3308,40,240,280,1264,2.0,2018-2019,I-3308,19640414-0013
I-3309,60,280,360,1198,4.0,2018-2019,I-3309,19580515-0017
I-3310,40,260,280,1138,2.0,2018-2019,I-3310,19601021-0018
I-3311,50,260,420,1062,1.0,2018-2019,I-3311,19570828-0008
I-3312,40,280,200,1020,3.0,2018-2019,I-3312,19611219-0014
I-3313,60,260,280,1061,1.0,2019-2020,I-3313,19580218-0007
I-3314,40,280,280,1268,1.0,2019-2020,I-3314,19600529-0021
I-3315,50,280,240,1188,4.0,2019-2020,I-3315,19640220-0029
I-3316,50,260,200,1177,3.0,2019-2020,I-3316,19560705-0025
I-3317,40,260,200,1078,4.0,2019-2020,I-3317,19600905-0003
I-3318,50,240,200,1271,1.0,2019-2020,I-3318,19640414-0013
I-3319,20,240,240,1191,2.0,2019-2020,I-3319,19690917-0022
I-3320,40,240,240,1111,2.0,2019-2020,I-3320,19600529-0021
I-3321,40,240,420,1072,4.0,2019-2020,I-3321,19620424-0026
I-3322,20,240,280,1027,4.0,2019-2020,I-3322,19561222-0030
I-3323,50,280,200,1118,1.0,2020-2021,I-3323,19601021-0018
I-3324,50,260,360,1117,2.0,2020-2021,I-3324,19620831-0024
I-3325,60,240,280,1279,1.0,2020-2021,I-3325,19601021-0018
I-3326,20,260,360,1223,3.0,2020-2021,I-3326,19611219-0014
I-3327,20,260,300,1029,3.0,2020-2021,I-3327,19570828-0008
I-3328,60,240,360,1220,1.0,2020-2021,I-3328,19610623-0005
I-3329,20,280,280,1209,4.0,2020-2021,I-3329,19570615-0011
I-3330,50,260,300,1192,4.0,2020-2021,I-3330,19660630-0020
I-3331,40,260,280,1099,1.0,2020-2021,I-3331,19610620-0006
I-3332,50,240,420,1035,1.0,2020-2021,I-3332,19690513-0015
I-3333,50,260,240,1030,4.0,2020-2021,I-3333,19611219-0014
I-3334,60,260,280,1279,4.0,2021-2022,I-3334,19620424-0026
I-3335,50,280,280,1192,4.0,2021-2022,I-3335,19690917-0022
I-3336,40,280,360,1157,3.0,2021-2022,I-3336,19560612-0010
I-3337,40,260,200,1043,4.0,2021-2022,I-3337,19620424-0026
I-3338,60,260,280,1024,3.0,2021-2022,I-3338,19650303-0019
I-3339,50,240,200,1237,4.0,2021-2022,I-3339,19650303-0019
I-3340,20,240,280,1197,3.0,2021-2022,I-3340,19660630-0020
I-3341,60,240,360,1173,4.0,2021-2022,I-3341,19650303-0019
I-3342,60,240,420,1115,2.0,2021-2022,I-3342,19600529-0021
I-3343,60,260,300,1297,3.0,2022-2023,I-3343,19690917-0022
I-3344,50,280,420,1264,3.0,2022-2023,I-3344,19600814-0002
I-3345,20,240,200,1224,3.0,2022-2023,I-3345,19600529-0021
I-3346,60,240,280,1115,4.0,2022-2023,I-3346,19620522-0023
I-3347,60,240,360,1104,1.0,2022-2023,I-3347,19600529-0021
I-3348,60,260,300,1031,4.0,2022-2023,I-3348,19580218-0007
I-3349,20,240,300,1205,4.0,2022-2023,I-3349,19620522-0023
I-3350,40,280,280,1190,1.0,2022-2023,I-3350,19630126-0001
I-3351,50,260,200,1077,2.0,2022-2023,I-3351,19680712-0028
I-3352,50,240,200,1075,3.0,2022-2023,I-3352,19620424-0026
I-3353,60,260,360,1060,4.0,2022-2023,I-3353,19570615-0011
I-3354,20,260,420,1270,4.0,2023-2024,I-3354,19610918-0027
I-3355,50,280,240,1153,3.0,2023-2024,I-3355,19650303-0019
I-3356,20,280,280,1139,1.0,2023-2024,I-3356,19660630-0020
I-3357,20,240,200,1131,1.0,2023-2024,I-3357,19561222-0030
I-3358,40,280,280,1116,4.0,2023-2024,I-3358,19600905-0003
I-3359,20,240,420,1064,2.0,2023-2024,I-3359,19601021-0018
I-3360,50,280,240,1223,1.0,2023-2024,I-3360,19680712-0028
I-3361,60,240,300,1216,3.0,2023-2024,I-3361,19690917-0022
I-3362,40,240,200,1093,4.0,2023-2024,I-3362,19690408-0009
I-3363,60,280,420,1069,3.0,2023-2024,I-3363,19690513-0015
I-3364,40,260,240,1296,2.0,2013-2014,I-3364,19690513-0015
I-3365,20,260,280,1175,1.0,2013-2014,I-3365,19630126-0001
I-3366,50,280,200,1162,3.0,2013-2014,I-3366,19620831-0024
I-3367,60,240,200,1191,3.0,2013-2014,I-3367,19660630-0020
I-3368,20,240,200,1180,1.0,2013-2014,I-3368,19580515-0017
I-3369,60,280,300,1106,4.0,2013-2014,I-3369,19580218-0007
I-3370,50,240,200,1100,3.0,2013-2014,I-3370,19611219-0014
I-3371,60,240,280,1273,2.0,2014-2015,I-3371,19620831-0024
I-3372,50,240,300,1189,4.0,2014-2015,I-3372,19560612-0010
I-3373,60,240,240,1247,4.0,2014-2015,I-3373,19690408-0009
I-3374,40,280,240,1132,2.0,2014-2015,I-3374,19610623-0005
I-3375,40,240,280,1116,2.0,2014-2015,I-3375,19620831-0024
I-3376,60,260,240,1099,3.0,2014-2015,I-3376,19601021-0018
I-3377,20,240,280,1274,2.0,2014-2015,I-3377,19690513-0015
I-3378,40,280,300,1237,4.0,2014-2015,I-3378,19610620-0006
I-3379,60,280,300,1179,4.0,2014-2015,I-3379,19561222-0030
I-3380,40,280,420,1042,3.0,2014-2015,I-3380,19570826-0012
I-3381,20,260,420,1081,3.0,2015-2016,I-3381,19620831-0024
I-3382,40,280,240,1032,3.0,2015-2016,I-3382,19690917-0022
I-3383,50,280,240,1278,1.0,2015-2016,I-3383,19620831-0024
I-3384,50,280,300,1196,2.0,2015-2016,I-3384,19580515-0017
I-3385,60,240,360,1142,4.0,2015-2016,I-3385,19610623-0005
I-3386,40,280,280,1226,2.0,2015-2016,I-3386,19570615-0011
I-3387,40,260,200,1224,2.0,2015-2016,I-3387,19620424-0026
I-3388,50,280,420,1146,1.0,2015-2016,I-3388,19560812-0016
I-3389,50,240,300,1050,4.0,2015-2016,I-3389,19611219-0014
I-3390,60,260,200,1016,4.0,2015-2016,I-3390,19610918-0027
I-3391,40,240,420,1293,3.0,2016-2017,I-3391,19610623-0005
